sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,deferred_stock_update,use_config_deferred_stock_update,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
2BT-CARSONE-X|1134V-MAUVE/TAU|X-LARGE,,Default,simple,,base,"What Do You Want Printed Swing Dress - Curvy - 1134V-MAUVE/TAU - X-LARGE",,,,1,"Taxable Goods","Not Visible Individually",35.0000,,,,what-do-you-want-printed-swing-dress-curvy-1134v-mauve-tau-x-large-2bt-carsone-x-1134v-mauve-tau-x-large,,,,/2bt-carsone-x-1134v-mauve-tau-front.jpg,,/2bt-carsone-x-1134v-mauve-tau-front.jpg,,/2bt-carsone-x-1134v-mauve-tau-front.jpg,,,,"4/3/17, 7:15 PM","4/3/17, 7:15 PM",,,"Block after Info Column",,,,,,,,,,,,,"color=Mauve/Taupe,color_filter=Pink,display_name=What Do You Want Printed Swing Dress - Curvy - 1134V-MAUVE/TAU - X-LARGE,last_import_date=4/2/17, 7:00 PM,size=X-Large,website_sku=CARSONE-X",2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-carsone-x-1134v-mauve-tau-front.jpg,/2bt-carsone-x-1134v-mauve-tau-front.jpg,/2bt-carsone-x-1134v-mauve-tau-front.jpg,/2bt-carsone-x-1134v-mauve-tau-front.jpg","What Do You Want Printed Swing Dress - Curvy - 1134V-MAUVE/TAU - 2XL Front,What Do You Want Printed Swing Dress - Curvy - 1134V-MAUVE/TAU - X-LARGE Front,,",,,,,,,,,,
2BT-CARSONE-X|1134V-MAUVE/TAU|X-LARGE,,Default,simple,,base,"What Do You Want Printed Swing Dress - Curvy - 1134V-MAUVE/TAU - X-LARGE",,,,1,"Taxable Goods","Not Visible Individually",35.0000,,,,what-do-you-want-printed-swing-dress-curvy-1134v-mauve-tau-x-large-2bt-carsone-x-1134v-mauve-tau-x-large,,,,/2bt-carsone-x-1134v-mauve-tau-front.jpg,,/2bt-carsone-x-1134v-mauve-tau-front.jpg,,/2bt-carsone-x-1134v-mauve-tau-front.jpg,,,,"4/3/17, 7:15 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Mauve/Taupe,color_filter=Pink,dfw_parent_ids=9918,display_name=What Do You Want Printed Swing Dress - Curvy - 1134V-MAUVE/TAU - X-LARGE,last_import_date=4/4/17, 7:00 PM,size=X-Large,website_sku=CARSONE-X",2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-carsone-x-1134v-mauve-tau-front.jpg,/2bt-carsone-x-1134v-mauve-tau-front.jpg,/2bt-carsone-x-1134v-mauve-tau-front.jpg,/2bt-carsone-x-1134v-mauve-tau-front.jpg","What Do You Want Printed Swing Dress - Curvy - 1134V-MAUVE/TAU - 2XL Front,What Do You Want Printed Swing Dress - Curvy - 1134V-MAUVE/TAU - X-LARGE Front,,",,,,,,,,,,
2BT-CARSONE-X|1157-GRN/MAUVE|3XL,,Default,simple,,base,"What Do You Want Printed Swing Dress - Curvy - 1157-GRN/MAUVE - 3XL",,,,1,"Taxable Goods","Not Visible Individually",35.0000,,,,what-do-you-want-printed-swing-dress-curvy-1157-grn-mauve-3xl-2bt-carsone-x-1157-grn-mauve-3xl,,,,/2bt-carsone-x-1157-grn-mauve-front.jpg,,/2bt-carsone-x-1157-grn-mauve-front.jpg,,/2bt-carsone-x-1157-grn-mauve-front.jpg,,,,"4/3/17, 7:15 PM","4/3/17, 7:15 PM",,,"Block after Info Column",,,,,,,,,,,,,"color=Green/Mauve #1157,color_filter=Green,display_name=What Do You Want Printed Swing Dress - Curvy - 1157-GRN/MAUVE - 3XL,last_import_date=4/2/17, 7:00 PM,size=3X-Large,website_sku=CARSONE-X",4.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-carsone-x-1157-grn-mauve-front.jpg,/2bt-carsone-x-1157-grn-mauve-front.jpg","What Do You Want Printed Swing Dress - Curvy - 1157-GRN/MAUVE - 3XL Front,",,,,,,,,,,
2BT-CARSONE-X|1157-GRN/MAUVE|3XL,,Default,simple,,base,"What Do You Want Printed Swing Dress - Curvy - 1157-GRN/MAUVE - 3XL",,,,1,"Taxable Goods","Not Visible Individually",35.0000,,,,what-do-you-want-printed-swing-dress-curvy-1157-grn-mauve-3xl-2bt-carsone-x-1157-grn-mauve-3xl,,,,/2bt-carsone-x-1157-grn-mauve-front.jpg,,/2bt-carsone-x-1157-grn-mauve-front.jpg,,/2bt-carsone-x-1157-grn-mauve-front.jpg,,,,"4/3/17, 7:15 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Green/Mauve #1157,color_filter=Green,dfw_parent_ids=9918,display_name=What Do You Want Printed Swing Dress - Curvy - 1157-GRN/MAUVE - 3XL,last_import_date=4/4/17, 7:00 PM,size=3X-Large,website_sku=CARSONE-X",4.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-carsone-x-1157-grn-mauve-front.jpg,/2bt-carsone-x-1157-grn-mauve-front.jpg","What Do You Want Printed Swing Dress - Curvy - 1157-GRN/MAUVE - 3XL Front,",,,,,,,,,,
"2BT-CARSONE-X|834-O WHT/SALM|3XL",,Default,simple,,base,"What Do You Want Printed Swing Dress - Curvy - 834-O WHT/SALM - 3XL",,,,1,"Taxable Goods","Not Visible Individually",35.0000,,,,what-do-you-want-printed-swing-dress-curvy-834-o-wht-salm-3xl-2bt-carsone-x-834-o-wht-salm-3xl,,,,/2bt-carsone-x-834-o-wht-salm-front.jpg,,/2bt-carsone-x-834-o-wht-salm-front.jpg,,/2bt-carsone-x-834-o-wht-salm-front.jpg,,,,"4/3/17, 7:15 PM","4/3/17, 7:15 PM",,,"Block after Info Column",,,,,,,,,,,,,"color=Off White/Salmon #834,color_filter=Ivory,display_name=What Do You Want Printed Swing Dress - Curvy - 834-O WHT/SALM - 3XL,last_import_date=4/2/17, 7:00 PM,size=3X-Large,website_sku=CARSONE-X",3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-carsone-x-834-o-wht-salm-front.jpg,/2bt-carsone-x-834-o-wht-salm-front.jpg","What Do You Want Printed Swing Dress - Curvy - 834-O WHT/SALM - 3XL Front,",,,,,,,,,,
"2BT-CARSONE-X|834-O WHT/SALM|3XL",,Default,simple,,base,"What Do You Want Printed Swing Dress - Curvy - 834-O WHT/SALM - 3XL",,,,1,"Taxable Goods","Not Visible Individually",35.0000,,,,what-do-you-want-printed-swing-dress-curvy-834-o-wht-salm-3xl-2bt-carsone-x-834-o-wht-salm-3xl,,,,/2bt-carsone-x-834-o-wht-salm-front.jpg,,/2bt-carsone-x-834-o-wht-salm-front.jpg,,/2bt-carsone-x-834-o-wht-salm-front.jpg,,,,"4/3/17, 7:15 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Off White/Salmon #834,color_filter=Ivory,dfw_parent_ids=9918,display_name=What Do You Want Printed Swing Dress - Curvy - 834-O WHT/SALM - 3XL,last_import_date=4/4/17, 7:00 PM,size=3X-Large,website_sku=CARSONE-X",2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-carsone-x-834-o-wht-salm-front.jpg,/2bt-carsone-x-834-o-wht-salm-front.jpg,/2bt-carsone-x-834-o-wht-salm-back.jpg,/2bt-carsone-x-834-o-wht-salm-side.jpg","What Do You Want Printed Swing Dress - Curvy - 834-O WHT/SALM - 3XL Front,,What Do You Want Printed Swing Dress - Curvy - 834-O WHT/SALM - 3XL Back,What Do You Want Printed Swing Dress - Curvy - 834-O WHT/SALM - 3XL Side",,,,,,,,,,
"GIN-4879-1|ASH GREY 5041|LARGE",,Default,simple,,base,"Holly Top - ASH GREY 5041 - LARGE",,,,1,"Taxable Goods","Not Visible Individually",13.0000,,,,holly-top-ash-grey-5041-large-gin-4879-1-ash-grey-5041-large,,,,/gin-4879-1-ash-grey-5041-front.jpg,,/gin-4879-1-ash-grey-5041-front.jpg,,/gin-4879-1-ash-grey-5041-front.jpg,,,,"4/3/17, 7:54 PM","4/5/17, 9:16 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Ash Grey #5041,color_filter=Gray,dfw_parent_ids=9002,display_name=Holly Top - ASH GREY 5041 - LARGE,last_import_date=4/4/17, 7:00 PM,size=Large,website_sku=4879",35.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/gin-4879-1-ash-grey-5041-front.jpg,/gin-4879-1-ash-grey-5041-front.jpg,/gin-4879-1-ash-grey-5041-front.jpg,/gin-4879-1-ash-grey-5041-front.jpg","Holly Top - ASH GREY 5041 - LARGE Front,Holly Top - ASH GREY 5041 - MEDIUM Front,Holly Top - ASH GREY 5041 - SMALL Front,Holly Top - ASH GREY 5041 - XLARGE Front",,,,,,,,,,
"GIN-4879-1|ASH GREY 5041|MEDIUM",,Default,simple,,base,"Holly Top - ASH GREY 5041 - MEDIUM",,,,1,"Taxable Goods","Not Visible Individually",13.0000,,,,holly-top-ash-grey-5041-medium-gin-4879-1-ash-grey-5041-medium,,,,/gin-4879-1-ash-grey-5041-front.jpg,,/gin-4879-1-ash-grey-5041-front.jpg,,/gin-4879-1-ash-grey-5041-front.jpg,,,,"4/3/17, 7:54 PM","4/5/17, 9:16 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Ash Grey #5041,color_filter=Gray,dfw_parent_ids=9002,display_name=Holly Top - ASH GREY 5041 - MEDIUM,last_import_date=4/4/17, 7:00 PM,size=Medium,website_sku=4879",34.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/gin-4879-1-ash-grey-5041-front.jpg,/gin-4879-1-ash-grey-5041-front.jpg,/gin-4879-1-ash-grey-5041-front.jpg,/gin-4879-1-ash-grey-5041-front.jpg","Holly Top - ASH GREY 5041 - LARGE Front,Holly Top - ASH GREY 5041 - MEDIUM Front,Holly Top - ASH GREY 5041 - SMALL Front,Holly Top - ASH GREY 5041 - XLARGE Front",,,,,,,,,,
"GIN-4879-1|ASH GREY 5041|SMALL",,Default,simple,,base,"Holly Top - ASH GREY 5041 - SMALL",,,,1,"Taxable Goods","Not Visible Individually",13.0000,,,,holly-top-ash-grey-5041-small-gin-4879-1-ash-grey-5041-small,,,,/gin-4879-1-ash-grey-5041-front.jpg,,/gin-4879-1-ash-grey-5041-front.jpg,,/gin-4879-1-ash-grey-5041-front.jpg,,,,"4/3/17, 7:54 PM","4/5/17, 9:16 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Ash Grey #5041,color_filter=Gray,dfw_parent_ids=9002,display_name=Holly Top - ASH GREY 5041 - SMALL,last_import_date=4/4/17, 7:00 PM,size=Small,website_sku=4879",35.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/gin-4879-1-ash-grey-5041-front.jpg,/gin-4879-1-ash-grey-5041-front.jpg,/gin-4879-1-ash-grey-5041-front.jpg,/gin-4879-1-ash-grey-5041-front.jpg","Holly Top - ASH GREY 5041 - LARGE Front,Holly Top - ASH GREY 5041 - MEDIUM Front,Holly Top - ASH GREY 5041 - SMALL Front,Holly Top - ASH GREY 5041 - XLARGE Front",,,,,,,,,,
"GIN-4879-1|ASH GREY 5041|XLARGE",,Default,simple,,base,"Holly Top - ASH GREY 5041 - XLARGE",,,,1,"Taxable Goods","Not Visible Individually",13.0000,,,,holly-top-ash-grey-5041-xlarge-gin-4879-1-ash-grey-5041-xlarge,,,,/gin-4879-1-ash-grey-5041-front.jpg,,/gin-4879-1-ash-grey-5041-front.jpg,,/gin-4879-1-ash-grey-5041-front.jpg,,,,"4/3/17, 7:54 PM","4/5/17, 9:16 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Ash Grey #5041,color_filter=Gray,dfw_parent_ids=9002,display_name=Holly Top - ASH GREY 5041 - XLARGE,last_import_date=4/4/17, 7:00 PM,size=X-Large,website_sku=4879",35.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/gin-4879-1-ash-grey-5041-front.jpg,/gin-4879-1-ash-grey-5041-front.jpg,/gin-4879-1-ash-grey-5041-front.jpg,/gin-4879-1-ash-grey-5041-front.jpg","Holly Top - ASH GREY 5041 - LARGE Front,Holly Top - ASH GREY 5041 - MEDIUM Front,Holly Top - ASH GREY 5041 - SMALL Front,Holly Top - ASH GREY 5041 - XLARGE Front",,,,,,,,,,
"GIN-4879-1|BANANA 474|LARGE",,Default,simple,,base,"Holly Top - BANANA 474 - LARGE",,,,1,"Taxable Goods","Not Visible Individually",13.0000,,,,holly-top-banana-474-large-gin-4879-1-banana-474-large,,,,/gin-4879-1-banana-474-front.jpg,,/gin-4879-1-banana-474-front.jpg,,/gin-4879-1-banana-474-front.jpg,,,,"4/3/17, 7:54 PM","4/5/17, 9:16 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Banana #474,color_filter=Yellow,dfw_parent_ids=9002,display_name=Holly Top - BANANA 474 - LARGE,last_import_date=4/4/17, 7:00 PM,size=Large,website_sku=4879",29.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/gin-4879-1-banana-474-front.jpg,/gin-4879-1-banana-474-front.jpg,/gin-4879-1-banana-474-front.jpg,/gin-4879-1-banana-474-front.jpg","Holly Top - BANANA 474 - LARGE Front,Holly Top - BANANA 474 - MEDIUM Front,Holly Top - BANANA 474 - SMALL Front,Holly Top - BANANA 474 - XLARGE Front",,,,,,,,,,
"GIN-4879-1|BANANA 474|MEDIUM",,Default,simple,,base,"Holly Top - BANANA 474 - MEDIUM",,,,1,"Taxable Goods","Not Visible Individually",13.0000,,,,holly-top-banana-474-medium-gin-4879-1-banana-474-medium,,,,/gin-4879-1-banana-474-front.jpg,,/gin-4879-1-banana-474-front.jpg,,/gin-4879-1-banana-474-front.jpg,,,,"4/3/17, 7:54 PM","4/5/17, 9:16 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Banana #474,color_filter=Yellow,dfw_parent_ids=9002,display_name=Holly Top - BANANA 474 - MEDIUM,last_import_date=4/4/17, 7:00 PM,size=Medium,website_sku=4879",29.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/gin-4879-1-banana-474-front.jpg,/gin-4879-1-banana-474-front.jpg,/gin-4879-1-banana-474-front.jpg,/gin-4879-1-banana-474-front.jpg","Holly Top - BANANA 474 - LARGE Front,Holly Top - BANANA 474 - MEDIUM Front,Holly Top - BANANA 474 - SMALL Front,Holly Top - BANANA 474 - XLARGE Front",,,,,,,,,,
"GIN-4879-1|BANANA 474|SMALL",,Default,simple,,base,"Holly Top - BANANA 474 - SMALL",,,,1,"Taxable Goods","Not Visible Individually",13.0000,,,,holly-top-banana-474-small-gin-4879-1-banana-474-small,,,,/gin-4879-1-banana-474-front.jpg,,/gin-4879-1-banana-474-front.jpg,,/gin-4879-1-banana-474-front.jpg,,,,"4/3/17, 7:54 PM","4/5/17, 9:16 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Banana #474,color_filter=Yellow,dfw_parent_ids=9002,display_name=Holly Top - BANANA 474 - SMALL,last_import_date=4/4/17, 7:00 PM,size=Small,website_sku=4879",29.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/gin-4879-1-banana-474-front.jpg,/gin-4879-1-banana-474-front.jpg,/gin-4879-1-banana-474-front.jpg,/gin-4879-1-banana-474-front.jpg","Holly Top - BANANA 474 - LARGE Front,Holly Top - BANANA 474 - MEDIUM Front,Holly Top - BANANA 474 - SMALL Front,Holly Top - BANANA 474 - XLARGE Front",,,,,,,,,,
"GIN-4879-1|BANANA 474|XLARGE",,Default,simple,,base,"Holly Top - BANANA 474 - XLARGE",,,,1,"Taxable Goods","Not Visible Individually",13.0000,,,,holly-top-banana-474-xlarge-gin-4879-1-banana-474-xlarge,,,,/gin-4879-1-banana-474-front.jpg,,/gin-4879-1-banana-474-front.jpg,,/gin-4879-1-banana-474-front.jpg,,,,"4/3/17, 7:54 PM","4/5/17, 9:16 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Banana #474,color_filter=Yellow,dfw_parent_ids=9002,display_name=Holly Top - BANANA 474 - XLARGE,last_import_date=4/4/17, 7:00 PM,size=X-Large,website_sku=4879",28.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/gin-4879-1-banana-474-front.jpg,/gin-4879-1-banana-474-front.jpg,/gin-4879-1-banana-474-front.jpg,/gin-4879-1-banana-474-front.jpg","Holly Top - BANANA 474 - LARGE Front,Holly Top - BANANA 474 - MEDIUM Front,Holly Top - BANANA 474 - SMALL Front,Holly Top - BANANA 474 - XLARGE Front",,,,,,,,,,
"GIN-4879-1|BLACK 5502|LARGE",,Default,simple,,base,"Holly Top - BLACK 5502 - LARGE",,,,1,"Taxable Goods","Not Visible Individually",13.0000,,,,holly-top-black-5502-large-gin-4879-1-black-5502-large,,,,/gin-4879-1-black-5502-front.jpg,,/gin-4879-1-black-5502-front.jpg,,/gin-4879-1-black-5502-front.jpg,,,,"4/3/17, 7:54 PM","4/5/17, 9:16 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Black #5502,color_filter=Black,dfw_parent_ids=9002,display_name=Holly Top - BLACK 5502 - LARGE,last_import_date=4/4/17, 7:00 PM,size=Large,website_sku=4879",65.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/gin-4879-1-black-5502-front.jpg,/gin-4879-1-black-5502-front.jpg,/gin-4879-1-black-5502-front.jpg,/gin-4879-1-black-5502-front.jpg","Holly Top - BLACK 5502 - LARGE Front,Holly Top - BLACK 5502 - MEDIUM Front,Holly Top - BLACK 5502 - SMALL Front,Holly Top - BLACK 5502 - XLARGE Front",,,,,,,,,,
"GIN-4879-1|BLACK 5502|MEDIUM",,Default,simple,,base,"Holly Top - BLACK 5502 - MEDIUM",,,,1,"Taxable Goods","Not Visible Individually",13.0000,,,,holly-top-black-5502-medium-gin-4879-1-black-5502-medium,,,,/gin-4879-1-black-5502-front.jpg,,/gin-4879-1-black-5502-front.jpg,,/gin-4879-1-black-5502-front.jpg,,,,"4/3/17, 7:54 PM","4/5/17, 9:16 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Black #5502,color_filter=Black,dfw_parent_ids=9002,display_name=Holly Top - BLACK 5502 - MEDIUM,last_import_date=4/4/17, 7:00 PM,size=Medium,website_sku=4879",62.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/gin-4879-1-black-5502-front.jpg,/gin-4879-1-black-5502-front.jpg,/gin-4879-1-black-5502-front.jpg,/gin-4879-1-black-5502-front.jpg","Holly Top - BLACK 5502 - LARGE Front,Holly Top - BLACK 5502 - MEDIUM Front,Holly Top - BLACK 5502 - SMALL Front,Holly Top - BLACK 5502 - XLARGE Front",,,,,,,,,,
"GIN-4879-1|BLACK 5502|SMALL",,Default,simple,,base,"Holly Top - BLACK 5502 - SMALL",,,,1,"Taxable Goods","Not Visible Individually",13.0000,,,,holly-top-black-5502-small-gin-4879-1-black-5502-small,,,,/gin-4879-1-black-5502-front.jpg,,/gin-4879-1-black-5502-front.jpg,,/gin-4879-1-black-5502-front.jpg,,,,"4/3/17, 7:54 PM","4/5/17, 9:16 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Black #5502,color_filter=Black,dfw_parent_ids=9002,display_name=Holly Top - BLACK 5502 - SMALL,last_import_date=4/4/17, 7:00 PM,size=Small,website_sku=4879",64.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/gin-4879-1-black-5502-front.jpg,/gin-4879-1-black-5502-front.jpg,/gin-4879-1-black-5502-front.jpg,/gin-4879-1-black-5502-front.jpg","Holly Top - BLACK 5502 - LARGE Front,Holly Top - BLACK 5502 - MEDIUM Front,Holly Top - BLACK 5502 - SMALL Front,Holly Top - BLACK 5502 - XLARGE Front",,,,,,,,,,
"GIN-4879-1|BLACK 5502|XLARGE",,Default,simple,,base,"Holly Top - BLACK 5502 - XLARGE",,,,1,"Taxable Goods","Not Visible Individually",13.0000,,,,holly-top-black-5502-xlarge-gin-4879-1-black-5502-xlarge,,,,/gin-4879-1-black-5502-front.jpg,,/gin-4879-1-black-5502-front.jpg,,/gin-4879-1-black-5502-front.jpg,,,,"4/3/17, 7:54 PM","4/5/17, 9:16 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Black #5502,color_filter=Black,dfw_parent_ids=9002,display_name=Holly Top - BLACK 5502 - XLARGE,last_import_date=4/4/17, 7:00 PM,size=X-Large,website_sku=4879",64.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/gin-4879-1-black-5502-front.jpg,/gin-4879-1-black-5502-front.jpg,/gin-4879-1-black-5502-front.jpg,/gin-4879-1-black-5502-front.jpg","Holly Top - BLACK 5502 - LARGE Front,Holly Top - BLACK 5502 - MEDIUM Front,Holly Top - BLACK 5502 - SMALL Front,Holly Top - BLACK 5502 - XLARGE Front",,,,,,,,,,
"GIN-4879-1|BURGUNDY 5069|LARGE",,Default,simple,,base,"Holly Top - BURGUNDY 5069 - LARGE",,,,1,"Taxable Goods","Not Visible Individually",13.0000,,,,holly-top-burgundy-5069-large-gin-4879-1-burgundy-5069-large,,,,/gin-4879-1-burgundy-5069-front.jpg,,/gin-4879-1-burgundy-5069-front.jpg,,/gin-4879-1-burgundy-5069-front.jpg,,,,"4/3/17, 7:54 PM","4/5/17, 9:16 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Burgandy #5069,color_filter=Red,dfw_parent_ids=9002,display_name=Holly Top - BURGUNDY 5069 - LARGE,last_import_date=4/4/17, 7:00 PM,size=Large,website_sku=4879",29.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/gin-4879-1-burgundy-5069-front.jpg,/gin-4879-1-burgundy-5069-front.jpg,/gin-4879-1-burgundy-5069-front.jpg,/gin-4879-1-burgundy-5069-front.jpg","Holly Top - BURGUNDY 5069 - LARGE Front,Holly Top - BURGUNDY 5069 - MEDIUM Front,Holly Top - BURGUNDY 5069 - SMALL Front,Holly Top - BURGUNDY 5069 - XLARGE Front",,,,,,,,,,
"GIN-4879-1|BURGUNDY 5069|MEDIUM",,Default,simple,,base,"Holly Top - BURGUNDY 5069 - MEDIUM",,,,1,"Taxable Goods","Not Visible Individually",13.0000,,,,holly-top-burgundy-5069-medium-gin-4879-1-burgundy-5069-medium,,,,/gin-4879-1-burgundy-5069-front.jpg,,/gin-4879-1-burgundy-5069-front.jpg,,/gin-4879-1-burgundy-5069-front.jpg,,,,"4/3/17, 7:54 PM","4/5/17, 9:16 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Burgandy #5069,color_filter=Red,dfw_parent_ids=9002,display_name=Holly Top - BURGUNDY 5069 - MEDIUM,last_import_date=4/4/17, 7:00 PM,size=Medium,website_sku=4879",29.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/gin-4879-1-burgundy-5069-front.jpg,/gin-4879-1-burgundy-5069-front.jpg,/gin-4879-1-burgundy-5069-front.jpg,/gin-4879-1-burgundy-5069-front.jpg","Holly Top - BURGUNDY 5069 - LARGE Front,Holly Top - BURGUNDY 5069 - MEDIUM Front,Holly Top - BURGUNDY 5069 - SMALL Front,Holly Top - BURGUNDY 5069 - XLARGE Front",,,,,,,,,,
"GIN-4879-1|BURGUNDY 5069|SMALL",,Default,simple,,base,"Holly Top - BURGUNDY 5069 - SMALL",,,,1,"Taxable Goods","Not Visible Individually",13.0000,,,,holly-top-burgundy-5069-small-gin-4879-1-burgundy-5069-small,,,,/gin-4879-1-burgundy-5069-front.jpg,,/gin-4879-1-burgundy-5069-front.jpg,,/gin-4879-1-burgundy-5069-front.jpg,,,,"4/3/17, 7:54 PM","4/5/17, 9:16 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Burgandy #5069,color_filter=Red,dfw_parent_ids=9002,display_name=Holly Top - BURGUNDY 5069 - SMALL,last_import_date=4/4/17, 7:00 PM,size=Small,website_sku=4879",29.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/gin-4879-1-burgundy-5069-front.jpg,/gin-4879-1-burgundy-5069-front.jpg,/gin-4879-1-burgundy-5069-front.jpg,/gin-4879-1-burgundy-5069-front.jpg","Holly Top - BURGUNDY 5069 - LARGE Front,Holly Top - BURGUNDY 5069 - MEDIUM Front,Holly Top - BURGUNDY 5069 - SMALL Front,Holly Top - BURGUNDY 5069 - XLARGE Front",,,,,,,,,,
